EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS
14125276,JOHNSON,HENRY,JOE,,9/26/1971,M,806-22-9090,87-20 111TH STREET,1FL,11418,,4539898,RICHMOND HILL,NY,212-685-4541,,,

15232692,RODRIGUEZ,JAIME,,,9/9/1985,F,807-63-6691,1440 E 98 ST,PVT,11236,BUFKIN,,BROOKLYN,NY,732-882-1411,,JRODRIGUEZ@AMGGT.COM,
15232697,RODRIGUEZ,WILLIAM,,,11/17/1941,M,807-63-6691,390 9TH AVE,SHLT,10001,,,NEW YORK,NY,862-151-3164,,,

14665748,SMITH,DAJUANNA,,,2/12/2000,F,879-93-8960,54 BRISTOL ST,6G,11212,,,BROOKLYN,NY,929-240-3306,,DSMITH@AMGGT.COM,
14665749,SMITH,JOSE,,,7/20/1952,M,879-93-8960,104 51 114 ST,2,11419,,3861538,JAMAICA,NY,848-593-1514,,,

12685824,RODRIGUEZ,MARLENE,,,3/4/1925,F,887-66-7253,29 BROKLYN AVE,5S,11206,,,BROOKLYN,NY,631-248-4017,,MRODRIGUEZ@AMGGT.COM,
12685827,RODRIGUEZ,WESLEY,MAC,,4/8/1984,M,887-66-7253,,,11235,,,BROOKLYN,NY,718-266-1879,,,

12882904,MORRIS,KAITLIN,,,4/2/1948,F,891-68-1676,1058 SOUTHERN BLVD,402,10459,,,BRONX,NY,631-286-3728,,,
12882909,MORRIS,MICHAEL,S,,11/8/1937,M,891-68-1676,307 EAST 101ST ST,2A,10029,,3974434,NEW YORK,NY,347-923-6785,,,

14009284,OKELLY,JAMES,,,8/25/1977,F,893-43-2472,26 BROOKVILLE DRIVE,,11720,,,CENTEREACH,NY,860-377-1209,,,
14009290,BILLS,JAMES,,,5/16/1980,M,893-43-2472,,,,,3476559,,,732-934-6478,,,

15201998,MALDONADO,BRIANNA,,,11/17/1964,F,842-45-2768,252 E. 7TH ST.,2FL,11218,,,BROOKLYN,NY,908-305-1214,,BMALDONADO@AMGGT.COM,
15202003,MALDONADO,SANG,ARTHUR,,5/6/1920,M,842-45-2768,1480 THIERIOT AVE,,,,,,,609-245-6993,,,

14234715,SMITH,DOROTHY,,,1/25/1970,F,843-81-1490,911 WALTON AVE,5G,10452,WILLIAMS,2196040,BRONX,NY,929-836-9512,,DSMITH@AMGGT.COM,
14234719,SMITH,JOSE,MONTE,,9/14/2008,M,843-81-1490,6755 110TH ST,,11234,,2547686,BROOKLYN,NY,484-400-2638,,,

13369786,JONES,DEBRA,,,7/7/1982,F,864-51-3760,1182 WILLOWBROOK RD,PVT,10314,,,STATEN ISLAND,NY,,,DJONES@AMGGT.COM,
13369792,JONES,MICHEAL,,,10/5/1995,M,864-51-3760,357 49TH ST,4B,11220,,4315832,BROOKLYN,NY,917-963-7913,,,

13787290,BURTON,CHANTEL,JINNY,,10/6/2005,F,869-95-0325,108 WEST 141ST ST,72,10030,,,NY,NY,860-862-8207,,,
13787293,SIMONSON,KIP,JEFFREY,,10/6/2005,M,869-95-0325,260 WEST 131ST ST,13C,10027,,,NY,NY,917-217-5369,,,

13070815,SMITH,ELLEN,K,,4/17/1944,F,863-45-3041,5115 TILDEN AVE,PVT,11203,,,BROOKLYN,NY,518-280-9180,,,
13070820,SMITH,ALFRED,ANTHONY,,7/1/1980,M,863-45-3041,,XX,10025,,3073956,NEW YORK,NY,718-812-4277,,,

13454547,JOHNSON,ARIELLE,,,6/26/1945,F,846-36-1750,266 BEDFORD PARK BLVD,6F,10458,,2760480,BRONX,NY,,,,
13454551,JOHNSON,TREY,JOREL,,3/11/1973,M,846-36-1750,4202 KISSENA BLVD,60,11355,,1052788,FLUSHING,NY,201-875-9480,,,

13158751,ROE,KATHLEEN,,,9/14/1991,F,893-26-0266,484 2ND AVE,3-B,10016,,3357842,NEW YORK,NY,201-714-2982,,KROE@AMGGT.COM,
13158756,JACOBSON,EDUARDO,BRADLEY,,9/14/1991,M,893-26-0266,635 EAST 23 ST,PH,11210,,1015672,BROOKLYN,NY,570-512-4787,,,

12789548,SMITH,PRISCILLA,,,2/23/1988,,819-95-4771,474 LK PT DR,,11953,,934216,MIDDLE ISLAND,NY,570-770-2020,,,
12789552,SMITH,EDWARD,WILLIAM,,9/13/1923,M,819-95-4771,270 PULASKI ST,5E,11206,,2385553,BROOKLYN,NY,959-364-8487,,,

12839874,FULLER,KENDRA,,,9/24/1955,F,878-84-0152,152 EAST 111TH ST,4-C,10029,STULBERGER,,NEW YORK,NY,610-880-2561,,KFULLER@AMGGT.COM,
12839878,FULLER,RONALD,JASON,,8/10/1934,M,878-84-0152,8634 SAINT JAMES AVE,D4,11373,,1688910,ELMHURST,NY,631-761-6093,,,

13035394,BROWN,MARIA,TARA,,,F,861-94-2261,574 EAST 26 ST,1C,11210,,,BROOKLYN,NY,570-226-2341,631-392-3896,MBROWN@AMGGT.COM,
13035396,BROWN,KENNETH,,,1/5/1998,M,861-94-2261,10 ARGON STREET,,11717,,1704242,BRENTWOOD,NY,212-976-8963,,,

14893281,MOORE,CHRISTA,,,10/4/1922,F,874-58-4690,3607 STEINWAY ST,3-R,11101,,,LONG ISLAND CTY,NY,862-466-3564,,,
14893283,MOORE,EDGAR,,,1/19/1924,M,874-58-4690,4525 48TH ST,4A,11377,,,WOODSIDE,NY,959-365-1245,,,

13782369,DAVIS,SHIRLEY,,,1/2/1996,F,825-40-9532,575 EAST 147TH ST,6K,10454,,,BRONX,NY,934-268-8147,,,
13782375,DAVIS,DOMINGO,,,3/30/1945,M,825-40-9532,556 W181ST ST4I,4I,10033,,,NEW YORK,NY,732-956-8633,,,

13843667,WILLIAMS,DANIELLE,,,7/5/1993,F,888-71-5606,,,11206,ANDRIOT,,BROOKLYN,NY,732-309-5232,,DWILLIAMS@AMGGT.COM,
13843668,WILLIAMS,FERDINAND,,,1/28/1981,M,888-71-5606,521 128TH ST,2FL,11356,,2489542,COLLEGE POINT,NY,203-948-8704,,,

14792344,BROWN,JANETTE,,,5/8/1999,F,832-82-7351,130 POST AVE,328,10034,,,NEW YORK,NY,212-638-1563,,,
14792350,BROWN,BOY,,,,M,832-82-7351,,,,,3464133,,,516-569-2336,,,

13253100,JOHNSON,VANDERLEE,,,5/20/1925,F,806-96-0588,1163 SANMATIO,,32909,,2876396,PALM BAY,FL,484-348-5277,,,
13253103,JOHNSON,ARTHUR,FRANCIS,,10/6/1978,M,806-96-0588,,,10003,,2844471,NEW YORK,NY,732-490-9042,,,

12221355,ANDERSON,DANA,,,7/10/2011,F,896-20-2804,10809 159TH ST,X,11433,,,JAMAICA,NY,267-664-5955,,DANDERSON@AMGGT.COM,
12221357,MILLER,DANA,ALLAN,II,6/8/1953,M,896-20-2804,60 WEST 190TH ST,3A,10468,,4396706,BRONX,NY,959-614-3395,267-664-5955,,

14585625,RAYMOND,GWENDOLYN,,,6/1/1938,F,862-61-6388,115 E 169TH ST,5C,10452,,,BRONX,NY,848-181-5143,,GRAYMOND@AMGGT.COM,
14585632,RAYMOND,BENJAMIN,ARTHUR,,10/17/1980,M,862-61-6388,351 WEST 114TH ST,2B,10026,,4745572,NEW YORK,NY,718-836-2982,,,

13816494,JOHNSON,ESTELLA,,,3/5/1997,F,839-51-0592,8104 ROCKAWAY BCH BLVD,7D,11693,BISCHOF,,FAR ROCKAWAY,NY,973-561-5701,,EJOHNSON@AMGGT.COM,
13816500,JOHNSON,VINCENT,WILLIE,,5/19/1928,M,839-51-0592,,,,,4491508,,,959-631-2654,,,

14330738,WILLIAMS,HELEN,,,8/18/1945,F,853-27-6203,16605 88TH AVE,4I,11463,,,JAMAICA,NY,203-948-9354,,,
14330742,WILLIAMS,CHARLES,ERIC,,3/19/1933,M,853-27-6203,253 WEST 135TH ST,,10036,,4523087,NEW YORK,NY,908-602-6970,,,

15354087,MARTINEZ,,,,1/6/1979,F,833-53-4147,16854 92 RD,PH,11433,,,JAMAICA,NY,570-976-9830,,,
15354091,MARTINEZ,JAMES,A,,10/6/1924,M,833-53-4147,922 TROY AVE,,11203,,1120357,BROOKLYN,NY,267-647-2123,,,

14862420,KANAVY,BRITTANY,,,4/29/1983,F,839-29-8976,75 ANN DRIVE,,11520,,,FREEPORT,NY,862-165-8798,212-861-3381,,
14862421,BRESKIN,MICHAEL,,,4/29/1983,M,839-29-8976,126 ALBANY AVE,513D,11203,,,BROOKLYN,NY,934-927-7837,,,

13877860,HANSEN,JOY,,,1/18/2013,F,898-44-6794,326 SEVENTH AVENUE,,11780,,,ST JAMES,NY,,,,KAREN  SPOSATO
13877863,HANSEN,AUSTIN,DAVID,,4/4/1943,M,898-44-6794,2730 SEDGWICK AVE,2I,10468,,,BRONX,NY,862-311-8582,,,

15028889,SANCHEZ,SARA,,,5/1/1967,F,888-13-6458,PO BOX 20881,,10009,,,NEW YORK,NY,484-886-3043,,,
15028893,SANCHEZ,MARCUS,,,3/4/2002,M,888-13-6458,16430 HILLSIDE AVE,,11434,,,JAMAICA,NY,908-614-9084,,,ROBERT JEAN SANTIAGO

14830950,JOHNSON,TARA,,,9/11/1941,F,823-51-7360,1006 DECATUR ST,1R,11207,,,BROOKLYN,NY,203-508-4641,,,
14830956,JOHNSON,MICHAEL,DEWAYNE,,5/11/2001,M,823-51-7360,8909 32 AVE,3D,11372,,4282704,JACKSON HEIGHTS,NY,267-252-7818,,,

13230547,WALSH,JUDITH,MARILYN,,7/2/2007,F,,662 E 188TH ST,1,10458,,,BRONX,NY,973-365-3222,860-637-7848,,
13230551,WALSH,WILLIAM,JOSEPH,,5/5/2001,M,,15016 87TH AVE,PH,11432,,,JAMAICA,NY,860-637-7848,,,

13517242,PEREZ,ALTA,MARY,,5/10/1968,F,823-05-0841,,,10035,LEE,,NEW YORK,NY,908-806-8934,,APEREZ@AMGGT.COM,
13517246,PEREZ,GABRIEL,,,11/28/1955,M,823-05-0841,971 EAST 87TH ST,206,11236,,581998,BROOKLYN,NY,862-875-1303,,,

12750974,JACKSON,SILIVIYA,,,9/13/2014,F,824-19-2653,2752 WALLACE AVE,APT1,10467,,,BRONX,NY,848-487-3795,,,
12750980,JACKSON,JAMES,GEOFFREY,,3/10/1927,M,824-19-2653,3130 IRWIN AVE,8G,10463,,2471936,BRONX,NY,267-930-6605,,,

13140799,JACKSON,MICHELLE,,,2/19/1939,F,829-14-8980,773 44TH ST,B2,11220,,,BROOKLYN,NY,516-931-2153,,MJACKSON@AMGGT.COM,
13140801,JACKSON,DENNIS,JEFFREY,,2/24/1995,M,829-14-8980,285 E95TH ST,2R,11212,,2964822,BROOKLYN,NY,610-687-2725,,,CLARENCE JOSE MOSER

13435748,JOHNSON,IDA,,,2/4/1998,F,856-16-2992,631 FARMERS AVENUE,,11740,,3964811,GREENLAWN,NY,484-486-7978,,IJOHNSON@AMGGT.COM,
13435750,JOHNSON,BRIAN,ELLIOTT,,,M,856-16-2992,135 HAMILTON PL,4D,10031,,2483286,NEW YORK,NY,718-702-2789,,,

13256632,LYNN,GINA,,,11/20/1993,F,805-07-9402,456 RUTLAND RD,PH,11203,,,BROOKLYN,NY,,,,
13256638,LYNN,DAVID,CHARLES,,8/23/1938,M,805-07-9402,865 JENNINGS AVE,PH,10459,,,BRONX,NY,609-822-9094,,,

13907150,JOHNSON,CHRISTINE,,,2/20/2013,F,,181 FENIMORE ST,PH,11225,,,BROOKLYN,NY,212-458-7023,,,
13907154,JOHNSON,KYLE,,,8/13/1956,M,,2135 MADISON AVE,4A,10037,,2628356,NEW YORK,NY,267-443-2311,212-458-7023,,

13143434,RODRIGUEZ,,JONI,,6/12/1949,F,880-27-0409,,,,,2175994,,,732-881-3626,,,
13143440,RODRIGUEZ,MALE,,,9/5/1964,M,880-27-0409,681 CLARKSON AVE,BLG9,11203,,4697488,BROOKLYN,NY,201-199-6241,,,

12404812,MEMOLI,ROBERT,,,11/9/1956,F,801-58-8629,2073 61ST ST,PVT,11204,,3976437,BROOKLYN,NY,570-619-7081,212-384-8675,RMEMOLI@AMGGT.COM,
12404817,MORALES,ROBERT,,,4/23/1979,M,801-58-8629,71 SCOTT AVENUE,,11729,,3424190,DEER PARK,NY,848-751-1741,,,

13668676,SMITH,CAROLYN,JOYCE,,4/8/1998,F,853-34-3570,6048 DELAFIELD AVE,BSMT,10471,,2110207,BRONX,NY,212-580-4689,,,
13668681,SMITH,STEVEN,CEDRICK,,5/29/1986,,853-34-3570,9103 48TH AVE,,11373,,442308,ELMHURST,NY,212-207-7588,,,

13702539,RODRIGUEZ,JAMIE,,,5/22/2003,F,806-13-0759,96 STOCKHOLM ST,1FL,11221,,,BROOKLYN,NY,845-707-1714,,JRODRIGUEZ@AMGGT.COM,
13702540,RODRIGUEZ,JOHN,,,6/20/2010,M,806-13-0759,8909 162TH ST,PH,11423,,4513381,HOLLIS,NY,718-137-8054,,,

13765807,DUNCAN,DIMAIKYS,,,11/23/2013,F,864-97-1428,138 GRAHAM AVE,3R,11206,LENK,,BROOKLYN,NY,862-896-1460,,DDUNCAN@AMGGT.COM,
13765810,DUNCAN,CLINTON,,,7/2/1962,M,864-97-1428,1933 PALMETTO ST,2R,11385,,,GLENDALE,NY,908-852-4022,,,

14143370,RHODES,CHRISTOPHER,,,9/23/2010,F,825-42-4474,8433 26ST,PH,11001,HANEN,,FLORAL PARK,NY,201-356-7980,,CRHODES@AMGGT.COM,
14143373,BRIONES,CHRISTOPHER,,,6/23/1994,M,825-42-4474,594 ALBANY AVE,0,11203,,,BROOKLYN,NY,862-758-1059,,,

12916717,MUNOZ,ENA,,,1/25/1967,F,822-74-4330,16211 89TH AVE,5G,11432,,,JAMAICA,NY,973-850-1026,,,
12916721,MUNOZ,RONALD,,,3/14/1977,M,822-74-4330,4012 10TH ST 1FL,1FL,11101,,,LIC,NY,848-249-6418,,,

12926085,SMITH,MARYJANE,,,2/26/1996,F,873-38-9811,53 VERMILYEA AVE,4A,10034,,,NEW YORK,NY,570-864-5139,,MSMITH@AMGGT.COM,
12926091,SMITH,MICHAEL,,,1/26/2015,M,873-38-9811,5011 184TH ST,PH,11365,,4466927,FRESH MEADOWS,NY,570-901-3590,,,

13979554,NGUYEN,NINA,,,9/14/1974,F,847-33-9804,288 HIMROD ST,3L,11237,FABIAN,3774298,BROOKLYN,NY,609-812-9548,,NNGUYEN@AMGGT.COM,
13979560,NGUYEN,PAUL,ROBERT,,11/24/2006,M,847-33-9804,310 ALANTIC AVE,,11223,,3634573,BROOKLYN,NY,551-210-4061,,,

14001831,BRYANT,CAYLA,,,6/1/1967,F,,78 WEST 13TH STREET,,11729,RODRIGUEZ,,DEER PARK,NY,570-180-9966,,CBRYANT@AMGGT.COM,
14001836,BRYANT,GORDON,DANIEL,,5/5/1925,M,825-21-4192,2656 DECATUR,4A,10458,,2148802,BRONX,NY,201-278-2082,570-180-9966,,

13015785,JOHNSON,RUTH,,,7/7/1958,F,849-70-1720,532 MARCY AVE,3D,11206,,1434287,BROOKLYN,NY,267-226-2766,,,
13015789,JOHNSON,LUTHER,HOLMES,,10/9/1992,M,849-70-1720,582 SOUTHERN BLVD,26,10455,,890463,BRONX,NY,347-210-2325,,,DANIEL WILLIAM CASEY

12492424,MOORE,NANCY,,,9/17/1975,F,872-26-3904,7311 153RD ST,1-G,11367,,3309035,FLUSHING,NY,570-631-8263,,NMOORE@AMGGT.COM,
12492430,MOORE,WILLIAM,DONALD,,2/16/2014,M,872-26-3904,150 28 HILLSIDE AVE,,11432,,1878897,JAMAICA,NY,570-697-5411,,,

14723083,MCCORMICK,MARY,G,,6/16/1992,F,875-46-2957,5 LUBBER STREET,,11790,,,STONY BROOK,NY,516-829-9361,,MMCCORMICK@AMGGT.COM,
14723088,MCCORMICK,JONATHAN,ALPHONSO,,4/26/1967,M,875-46-2957,440EAST 88TH ST,4-D,10128,,,NEW YORK,NY,917-956-9699,,,

12500807,KIRSCHBAUM,KATHLEEN,,,5/15/1984,F,887-27-4022,53 WEST 2ND STREET,,11772,,2108516,PATCHOGUE,NY,347-877-4119,,KKIRSCHBAUM@AMGGT.COM,
12500809,RITCHIE,DONALD,,,5/15/1984,M,887-27-4022,1485 PARK AVE,17G,10029,,2013082,NEW YORK,NY,917-392-1202,,,

14402536,MILLER,GRACE,,,7/16/2012,F,887-88-1894,4417 65 ST PH,PH,11377,,,WOODSIDE,NY,347-233-1116,,,
14402537,MILLER,PERRY,,,1/6/1993,M,887-88-1894,607 E 140TH ST,4B,10454,,,BRONX,NY,845-323-8103,,,

14588077,GARCIA,JOY,ERICA,,9/16/1943,F,845-12-7556,116 WEST 96 ST,7S,10025,HANLEYKNIGHT,,NEW YORK,NY,212-426-1387,,JGARCIA@AMGGT.COM,
14588081,GARCIA,SANTIAGO,,,10/15/1949,M,845-12-7556,10236 43RD AVE,PH,11368,,,CORONA,NY,347-865-4011,,,

13914613,PHILLIPS,YVONNE,,,9/7/1957,F,872-81-5614,206 EXETER STREET,PH,11235,,,BROOKLYN,NY,973-494-9993,,,
13914615,PHILLIPS,MATTHEW,,,1/12/1922,M,872-81-5614,690 ALLERTON AVE,48W,10467,,3435178,BRONX,NY,959-106-7148,,,

15159270,DIAZ,JACQUELINE,,,4/2/2014,F,890-75-1515,1362 NEW YORK AVE,5F,11216,,,BROOKLYN,NY,917-247-4468,,,
15159275,DIAZ,JOHN,H,,11/21/2005,M,890-75-1515,103 SUNSET BOULEVARD,,117921049,,,WADING RIVER,NY,929-749-1624,,,

14183385,HAGGIS,GEORGE,FRED,,6/13/1955,M,861-30-8928,3 BEECH DRIVE,,117790000,,3836554,LAKE RONKONKOMA,NY,267-994-6350,,,
14183389,STANLEY,MARY,MELLISA,,6/13/1955,F,861-30-8928,29 N LEXINGTON AVENUE,,11967,HERNANDEZ,,SHIRLEY,NY,848-546-7103,,MSTANLEY@AMGGT.COM,

13090594,FERNANDEZ,JASMIN,A,,3/24/1951,F,870-42-9620,182 E 93RD ST,,11212,,,BROOKLYN,NY,267-442-2269,,,
13090596,FERNANDEZ,DAN,REYES,,,M,870-42-9620,134 MUNSELL ROAD,,11772,,3721327,PATCHOGUE,NY,973-244-1011,,,

13322024,BLACK,ROXANNE,,,7/15/1999,F,869-89-2089,770 OCEAN AVE,D7,11226,,,BROOKLYN,NY,862-939-9784,,RBLACK@AMGGT.COM,
13322025,DHANPAL,RICHARD,,,7/15/1999,M,869-89-2089,12028 218 ST,PH,11411,,,CAMBRIA HEIGHTS,NY,732-548-5153,,,

13215547,RODRIGUEZ,YADIRA,,,9/1/2012,F,875-85-2709,170 EAST 110TH ST,2B,10029,,,NEW YORK,NY,,,YRODRIQUEZ@AMGGT.COM,
13215549,RODRIGUEZ,CLARENCE,BERNARD,,7/29/2006,M,875-85-2709,43 CHERRY STREET,,11784,,3512069,SELDEN,NY,973-914-1036,,,

12714525,CAMACHO,NATASHA,,,10/24/1942,F,881-12-2894,924 DALY BEZ AVE,2F,10460,,,BRONX,NY,973-690-6257,,NCAMACHO@AMGGT.COM,
12714531,CAMACHO,JEFFREY,,,9/18/1962,M,881-12-2894,8769 172ND ST,2,11432,,,JAMAICA,NY,267-514-9798,973-690-6257,,

14502476,JOHNSON,MELISSA,,,11/23/1996,F,835-32-5152,5 HEMLOCK ROAD,,11766,,,MOUNT SINAI,NY,959-709-6926,,,
14502485,JOHNSON,JEFFEREY,DAVID,,1/3/2009,M,835-32-5152,10316 106TH ST,PH,11417,,3128566,OZONE PARK,NY,934-631-8736,,,

15117513,RICHARDSON,GARY,,,6/2/1922,F,852-08-7186,70 BARUCH DR,,10002,,3578570,NEW YORK,NY,929-565-1279,,,
15117518,RICHARDSON,ROBERT,,,9/20/1939,M,852-08-7186,45 ALLEN ST,2C,10002,,1854649,NEW YORK,NY,718-905-7587,,,

