EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS
15021540,COTTER,ERICA,OLIVIA,,1/14/1982,F,836-02-5294,,,,,,,,959-789-7276,,,
15021543,MCFADDEN,ERIC,JACK,,4/28/1949,M,836-02-5294,1408 WEBSTER AVE,4E,10456,,,BRONX,NY,609-899-4549,,,

13253100,JOHNSON,VANDERLEE,,,5/20/1925,F,806-96-0588,1163 SANMATIO,,32909,,2876396,PALM BAY,FL,484-348-5277,,,
13253103,JOHNSON,ARTHUR,FRANCIS,,10/6/1978,M,806-96-0588,MABON BUILDING,,10003,,2844471,NEW YORK,NY,732-490-9042,732-490-9042,,

14683238,RITCHEY,,,,2/8/1923,F,851-60-1221,462 FIRST AVE,,10016,,,NEW YORK,NY,484-497-7401,,,
14683239,ORRELL,RICHARD,,,2/5/1921,M,851-60-1221,290 TERRYVILLE ROAD,,11776,,4016116,PORT JEFF.STA.,NY,518-551-8276,,,

15277182,,ROBERTA,A,,11/19/1993,F,808-57-8671,705 GERARD AVE,12E,10451,,,BRONX,NY,862-823-3461,,R@AMGGT.COM,
15277187,,ROBERT,KEITH,,4/5/1948,M,808-57-8671,1075 WEBSTER AVE,,10456,,,BRONX,NY,917-568-7331,,,

14596025,,CANDICE,,,6/16/1986,F,893-28-7596,UNKNOWN,,10001,,,NEW YORK,NY,551-249-3955,201-789-8630,C@AMGGT.COM,
14596028,VILLARREAL,ALEXANDER,,,9/16/1936,M,893-28-7596,564 FRIST AVE,14J,10016,,,NEW YORK,NY,732-700-6419,,,

12404812,MEMOLI,ROBERT,,,11/9/1956,F,801-58-8629,2073 61ST ST,PVT,11204,,3976437,BROOKLYN,NY,570-619-7081,212-384-8675,RMEMOLI@AMGGT.COM,
12404817,MORALES,ROBERT,,,4/23/1979,M,801-58-8629,71 SCOTT AVENUE,,11729,,3424190,DEER PARK,NY,848-751-1741,,,

12365845,ZACKSON,STEVE,,,2/18/1985,M,855-56-3532,220 IRVING AVE,3L,11237,,4135267,BROOKLYN,NY,212-920-2586,,,
12365846,JACKSON,KAREEM,,,6/19/1945,F,855-56-3532,7 HILLS PARK LANE,,11787,,,SMITHTOWN,NY,,,,

13702539,RODRIGUEZ,JAMIE,,,5/22/2003,F,806-13-0759,96 STOCKHOLM ST,1FL,11221,,,BROOKLYN,NY,845-707-1714,,JRODRIGUEZ@AMGGT.COM,
13702540,RODRIGUEZ,JOHN,,,6/20/2010,M,806-13-0759,8909 162TH ST,PH,11423,,4513381,HOLLIS,NY,718-137-8054,,,

14339877,,JUSTINE,,,4/17/2003,F,829-41-0764,2477 GRAND AVE,2B,10468,,,BRONX,NY,848-721-5958,,,
14339882,SUGGS,JUSTIN,,,4/11/1939,M,829-41-0764,234 E 149TH ST,,10452,,3633268,BRONX,NY,848-343-2766,,,

12887057,WILLIAMSCADET,ANDREA,,,8/9/1993,F,847-51-9482,330 HINSDAL ST,B307,11207,,,BROOKLYN,NY,908-433-3396,,AWILLIAMSCADET@AMGGT.COM,
12887062,SMITH,ANDREW,K,,8/7/1920,M,847-51-9482,1071 DEAN ST,3FL,11216,,3839659,BROOKLYN,NY,860-637-1975,,,

14967180,MAGEE,ERIN,,,9/11/1968,F,805-31-2017,,,,,,,,347-441-2302,,,
14967183,MCGEE,JOHN,DREW,,7/16/1936,M,805-31-2017,13 SPINNAKER LANE,,117725862,,2105672,EAST PATCHOGUE,,203-124-1991,,,

13339394,RAMSAY,SEANN,,,11/24/1980,F,811-30-7472,2280 RANDALL AVE,12J,10473,,,BRONX,NY,201-907-9063,,SRAMSAY@AMGGT.COM,
13339395,RAMEY,ROBERT,JAMES,,3/27/1963,M,811-30-7472,47 HEILMAN AVENUE,,11779,,4031977,RONKONKOMA,NY,570-601-3867,,,

13433140,PATTERSON,MARY,,,9/14/2010,F,849-33-6552,136 SYCAMORE CR,,11790,,,STONY BROOK,NY,609-774-2721,,,
13433146,ALVAREZ,GARY,,,4/12/1946,M,849-33-6552,443 WYONA ST,2L,11207,,,BROOKLYN,NY,201-627-4365,,,

13729813,MILTON,CARLA,,,,F,835-58-3157,1920 UN ST,2G,11233,,,BROOKLYN,NY,516-399-7888,,CMILTON@AMGGT.COM,
13729816,KELTON,WILLY,,,9/17/1924,M,835-58-3157,42 W 22 ND STREET,,11729,,,DEER PARK,NY,518-175-1625,,,

12251794,KELLER,COURTNEY,,,9/8/1930,F,893-68-8822,464 PROSPECT AVENUE,,11722,,,CENTRAL ISL,NY,718-777-9684,,,
12251799,KEELER,STEVEN,,,10/21/1937,M,893-68-8822,444 SECOND AVE,130,10010,,2058989,NEW YORK,NY,862-202-8946,,,STEVEN KEELER

12723742,CROWELL,MARY,,,2/19/2014,F,879-28-5917,7 VICKSBURG COURT,,11725,,,COMMACK,NY,908-901-2502,,MCROWELL@AMGGT.COM,
12723748,BENTLEY,MARK,,,7/30/1966,M,879-28-5917,576 TIMPSON PL,3F,10455,,,BRONX,NY,518-639-4431,,,

13960864,BUCKOVITCH,PAULA,,,2/15/1985,F,871-91-1953,156 WEST GRAHAM AVENUE,,11550,,,HEMPSTEAD,NY,732-663-5268,267-531-7873,,
13960865,DACHS,SAUL,,,4/20/1989,M,871-91-1953,515 W 110 ST,7E,10025,,,NEW YORK,NY,929-960-2137,,,

13973213,DETURO,KAITLYN,MARIE,,10/25/1985,F,868-30-4302,11632 VANWICK AVE,,11420,,,JAMAICA,NY,551-995-8529,,,
13973215,CISNEROS,RAY,CHRISTOPHER,,10/5/1980,M,868-30-4302,506 48TH ST,2R,11220,,,BROOKLYN,NY,929-794-2477,,,

13260710,TORIVIO,ANDREA,,,7/1/1925,F,843-75-6226,49 LANDING LANE,,11777,,,PORT JEFFERSON,NY,516-140-6781,,,
13260711,DAHLE,ANDREW,ANTONIO,,5/2/1974,M,843-75-6226,462 1ST AVE,,10016,,4438981,NEW YORK,NY,732-710-6931,,,

14880038,MAIZE,MELISSA,,,9/14/1946,F,804-04-4528,16 TEN EYCK ST,2-B,11206,,,BROOKLYN,NY,518-112-2021,,,
14880042,LOGGINS,CHAD,,,9/13/1966,M,804-04-4528,1552 COLEMAN STR,BASE,11234,,3382732,BROOKLYN,NY,570-649-2038,,,

14775556,ROJAS,MARTINA,,,9/25/1952,F,836-17-2341,909 SHERDIAN AVE,3H,10451,,,BRONX,NY,862-690-6404,,MROJAS@AMGGT.COM,
14775561,ALMARAZ,MARLIN,,,10/21/1936,M,836-17-2341,117 E 118 ST,403,10035,,3795759,NEW YORK,NY,267-971-2401,,,

14542522,NUNN,KATHERINE,,,6/5/1981,F,862-43-2317,42 SOUTH VIEW COURT,,11792,,,WADING RIVER,NY,516-764-9445,,,
14542524,DUNN,MARTIN,A,,5/26/1997,M,862-43-2317,407 CLUBHOUSE COURT,,117270000,,4001591,CORAM,NY,518-462-3890,,,

13094644,REID,,,,4/23/1939,F,887-42-5287,MABON BLD 13,,10035,,,NEW YORK,NY,848-157-5495,,,
13094646,SINGH,,,,4/25/1939,M,887-42-5287,2063 HERING AVE,PH,10461,,1728486,BRONX,NY,934-561-5190,,,PARAGALLO

13230547,WALSH,JUDITH,MARILYN,,7/2/2007,F,,662 E 188TH ST,1,10458,,,BRONX,NY,973-365-3222,860-637-7848,,
13230551,WALSH,WILLIAM,JOSEPH,,5/5/2001,M,,15016 87TH AVE,PH,11432,,,JAMAICA,NY,860-637-7848,,,

14687449,OLNEY,MARY,LAVELLE,,5/2/2009,F,889-92-2331,157 SOUTHAVEN AVENUE,,11950,,,MASTIC,NY,267-370-4981,,,
14687455,KIRK,MARK,GENE,,4/27/1998,M,889-92-2331,219 E 121TH ST,PGRM,10035,,2513147,NEW YORK,NY,860-319-4433,,,

13643086,DORRELL,DEBRA,,,5/23/1947,F,852-82-7163,74 RICHARDSON,2,11211,,,BROOKLYN,NY,201-473-3837,,,
13643091,SAGERS,HARRY,,,5/23/1940,M,852-82-7163,6901 NORTHERN BLVD,H4,11377,,,WOODSIDE,NY,631-815-9083,,,

13798056,SPANOS,ROSE,,,7/17/1935,F,854-68-4832,1109 MANHATTAN AVE,1,11206,,,BROOKLYN,NY,484-262-9936,,RSPANOS@AMGGT.COM,
13798059,BEALL,JOSE,JOHNNIE,,6/23/2003,M,854-68-4832,2001 UNIVERSITY AVE,2AW,10453,,,BRONX,NY,862-532-8221,,,

13500322,HARVEY,MARVIS,,,8/3/2008,F,890-75-3101,UNABLE TO OBTAIN,,10451,BARTSCH,,BRONX,NY,917-172-6874,917-172-6874,MHARVEY@AMGGT.COM,
13500327,BOKHOUR,JONATHAN,,,8/9/2008,M,890-75-3101,29 GRIFFIN DRIVE,,11766,,,MOUNT SINAI,NY,917-642-4660,,,

15273265,DANIELS,ANA,BRENDA,,6/24/1983,F,863-06-4883,9908 43RD AVE,1FL,11368,,,CORONA,NY,718-150-8188,,ADANIELS@AMGGT.COM,
15273268,DANIEL,DEVON,,,6/9/1986,M,863-06-4883,158 STOCKHOLM ST 2,,11237,,,BROOKLYN,NY,516-581-7731,,,

12974291,PIKE,MARY,,,10/22/2012,F,825-85-1621,7 HENEARLY DRIVE,,11764,,,MILLER PLACE,NY,848-241-8995,,,
12974293,COVINGTON,MARK,,,4/22/1934,M,825-85-1621,100 CARVER LOOP,22A,10475,,,BRONX,NY,973-180-3197,,,

13166364,WILLIAM,LYNN,,,9/4/2003,F,807-71-0184,16 TARA LANE,,11725,,,COMMACK,NY,484-610-9192,,LWILLIAM@AMGGT.COM,
13166373,WILLIAMS,TERRY,L,,5/27/1939,M,807-71-0184,214 GAINSBOROUGH,,117410000,,1361062,HOLBROOK,NY,212-933-5136,,,

15038633,BAILEY,GEMMA,,,9/17/1948,F,895-60-1437,01 KEENER BUILDING,,10035,,,NEW YORK,NY,203-509-8037,,GBAILEY@AMGGT.COM,
15038636,BAILEY,NORMAN,MARIO,,,M,895-60-1437,8 VANBUREN AVENUE,,11720,,1614538,CENTEREACH,NY,908-487-5494,908-487-5494,,

14317206,HOLLINGSWORTH,JANELLE,,,11/15/1948,F,881-92-4125,560 EAST 189TH ST,17,10458,JACKSON,1229735,BRONX,NY,570-828-6190,,JHOLLINGSWORTH@AMGGT.COM,
14317207,VANDERHOFF,LYNN,,,11/6/1948,M,881-92-4125,53 PAYNE AVENUE,,119631206,,3257945,SAG HARBOR,NY,212-630-7393,,,

13446322,WOODFORD,ELMA,S,,10/6/1947,F,873-06-7440,5852 CATALPA AVE,1,11385,,,RIDGEWOOD,NY,610-601-7196,,EWOODFORD@AMGGT.COM,
13446328,REXACH,CARY,S,,10/6/1941,M,873-06-7440,156 CYPRESS STREET,,11762,,,MASSAPEQUA,NY,347-137-3635,,,

13435748,JOHNSON,IDA,,,2/4/1998,F,856-16-2992,631 FARMERS AVENUE,,11740,,3964811,GREENLAWN,NY,484-486-7978,,IJOHNSON@AMGGT.COM,
13435750,JOHNSON,BRIAN,ELLIOTT,,,M,856-16-2992,135 HAMILTON PL,4D,10031,,2483286,NEW YORK,NY,718-702-2789,,,

15178664,WHITE,CARRIE,,,11/29/1962,F,844-83-0850,6902A 186 LN,2B,11365,,,FRESH MEADOWS,NY,862-232-3837,,CWHITE@AMGGT.COM,
15178667,WAITE,GREGG,,,1/24/1954,M,844-83-0850,3050 PARK AVE,10=B,10451,,,BRONX,NY,908-388-7497,862-232-3837,,

13398883,JOHNSON,RAYLYN,L,,1/7/1955,F,869-60-7522,2715 NEWKIRK AVE,1,11226,,,BROOKLYN,NY,718-592-5139,,RJOHNSON@AMGGT.COM,
13398889,MURRAY,MICHEAL,RICHARD,,1/4/1959,M,869-60-7522,85 WEBSTER AVENUE,,11779,,,LAKE RONKONKOMA,NY,845-375-3023,,,

14644975,HUANTE,JENNY,,,8/18/1988,F,836-91-2595,1938 E 19ST.,PH,,,,BROOKLYN,NY,203-866-3501,,,
14644981,ANGILLETTA,ANTHONY,,,8/15/1980,M,836-91-2595,1414 HAZEN ST,,11377,,,ELMHURST,NY,959-494-5724,,,

12523967,GORDON,ANDREA,,,7/4/1955,F,841-85-7796,7211 31ST AVE,3FL,11370,,,EAST ELMHURST,NY,917-740-2284,,AGORDON@AMGGT.COM,
12523970,FERNANDEZ,ANDRE,HARRY,,11/14/1969,M,841-85-7796,375 EAST 188TH ST,2A,10452,,,BRONX,NY,929-850-4922,,,JOHN DOE

13264521,COLE,CAROL,,,2/9/1993,F,866-86-1278,8 BENNETT AVENUE,,11772,,,PATCHOGUE,NY,973-892-7055,,,
13264526,AHLERS,CARL,,,,M,866-86-1278,535 HAVEMEYER AVE,19-B,10473,,2318729,BRONX,NY,551-918-9975,,,RAGHAV RAJAT CHATURVEDI

13694114,EISENHAUERMAROTTI,SIAN,,,2/22/1974,F,859-60-2021,2745 SCHLEY AVE,3G,10465,,,BRONX,NY,570-681-2397,,,
13694117,NIPPS,DEAN,ANTHONY,,5/16/1978,M,859-60-2021,33 NOSTRAND AVE,6A,11206,,,BROOKLYN,NY,609-213-3824,,,

13684117,ALLRED,MABLE,,,2/15/1974,F,872-20-2815,2160 BOLTON AVE,4J,10462,,4439382,BRONX,NY,201-556-3085,,,
13684119,VANCE,DALE,JOEL,,5/26/1959,M,872-20-2815,8747 123 ST,2,11418,,2051078,RICHMOND HILL,NY,610-221-8919,,,

14065532,ALVAREZ,CONSUELO,,,11/24/1979,F,807-05-9686,2649 96 ST,L43,11372,,,JACKSON HEIGHTS,NY,347-267-1054,,CALVAREZ@AMGGT.COM,
14065538,PELL,WALTER,GREGORY,,10/24/1977,M,807-05-9686,,,,,,,,860-535-3507,,,

13239238,SCHULTE,CATHY,,,2/27/1938,F,897-94-7599,986 FINDLAY AVE,2,10457,,2790707,BRONX,NY,516-485-7223,,,
13239241,SMELTZER,ANTHONY,MARTIN,,2/27/1930,M,897-94-7599,330 55TH ST,1FL,11220,,4068873,BROOKLYN,NY,484-112-6051,,,

12221355,ANDERSON,DANA,,,7/10/2011,F,896-20-2804,10809 159TH ST,X,11433,,,JAMAICA,NY,267-664-5955,,DANDERSON@AMGGT.COM,
12221357,MILLER,DANA,ALLAN,II,6/8/1953,M,896-20-2804,60 WEST 190TH ST,3A,10468,,4396706,BRONX,NY,959-614-3395,267-664-5955,,

12461632,LATTIN,KATIE,,,9/19/1994,,889-46-0502,974 VAN NEST AVE,PH,10462,,,BRONX,NY,551-274-7156,,KLATTIN@AMGGT.COM,
12461639,KUHN,KARL,,,9/1/1994,M,889-46-0502,1419 NEW YORK AVE,5D,11210,,4738711,BROOKLYN,NY,570-514-4617,,,

13055071,LITTLE,SUSAN,HOLLY,,9/12/1939,F,853-34-2037,41 LAKESIDE DRIVE  RIVE,RIVE,11779,,,LAKE RONKONKOMA,NY,267-685-5075,,SLITTLE@AMGGT.COM,
13055073,PETERSEN,MATTHEW,WELDON,,8/12/1939,M,853-34-2037,10952 131ST ST,PH,11420,,3299896,SO OZONE PK,NY,609-196-7223,,,

12799133,STINES,MARY,NORMA,,3/11/2009,F,871-76-4427,12059 131ST ST,PH,11420,,,SOUTH OZONE PARK,NY,732-529-9906,,,
12799135,HOLBROOK,MARK,CHRISTOPHER,,10/10/1992,M,871-76-4427,8131 BAXTER AVE,4D,11373,,,ELMHURST,NY,484-204-4728,,,

13028269,BARNETT,SHALIYAH,M,,7/24/1936,F,888-94-4098,,,,,1699626,,,570-247-4579,347-914-1193,,
13028272,NG,TYLER,,,6/24/1936,M,888-94-4098,4724 39 ST,PH,11104,,1841917,SUNNYSIDE,NY,860-702-9137,,,

12592650,TAYLOR,MICHELLE,,,1/9/1993,F,862-65-1264,,,,,,,,732-362-5026,,MTAYLOR@AMGGT.COM,
12592653,TAYLOR,SCOTT,,,1/19/1961,M,862-65-1264,785 MACE AVE,6B,10467,,,BRONX,NY,929-173-1025,,,

14183385,HAGGIS,GEORGE,FRED,,6/13/1955,M,861-30-8928,3 BEECH DRIVE,,117790000,,3836554,LAKE RONKONKOMA,NY,267-994-6350,,,
14183389,STANLEY,MARY,MELLISA,,6/13/1955,F,861-30-8928,29 N LEXINGTON AVENUE,,11967,HERNANDEZ,,SHIRLEY,NY,848-546-7103,,MSTANLEY@AMGGT.COM,

12642701,WONG,PAULA,,,2/27/2005,F,817-15-3400,3950 65TH ST,PH,11377,,,WOODSIDE,NY,551-484-1534,,,
12642706,RAMSEY,PAUL,JESUS,,9/4/1986,M,817-15-3400,182 BAY 22 ST,1C,11214,,2107880,BROOKLYN,NY,973-289-1066,,,

14899944,,MARY,,,7/26/2015,F,866-73-9330,289 EMPIRE BLVD,6J,11235,,,BROOKLYN,NY,267-440-3613,,M@AMGGT.COM,
14899950,SMALL,MARK,,,1/8/1924,M,866-73-9330,384 EAST 10TH ST,5G,10009,,,NEW YORK,NY,848-868-9993,,,

13872676,NICHOLS,MELISSA,MICHELE,,4/24/1925,F,844-70-2450,23 WHITE AVENUE,,11780,DAHDAN,,SAINT JAMES,NY,732-963-8362,,MNICHOLS@AMGGT.COM,
13872677,HINCKLEY,ANTONIO,KENNETH,,6/28/1925,U,844-70-2450,12515 DEFOE ST,P,11413,,2756662,SPRNGFLD GRDNS,NY,862-869-7670,,,

12328793,BINDER,JOAN,,,11/22/1991,F,827-04-1580,401 EAST 102RD ST,8B,10030,,,NEW YORK,NY,718-748-1318,,JBINDER@AMGGT.COM,
12328794,BEHRENDS,JUAN,JUSTIN,,11/14/1939,M,827-04-1580,20 HAZEL STREET,,11751,,3533058,ISLIP,NY,845-536-9650,,,

14724661,WOODS,AMANDA,,,2/19/1961,F,841-52-2674,16319 59TH AVE,PH,11365,NICHOLS,,FRESH MEADOWS,NY,212-212-6950,,AWOODS@AMGGT.COM,
14724665,WOOD,PETER,,,9/24/1955,M,841-52-2674,141 CHEROKEE STREET,,11779-4604,,3021137,LAKE RONKONKOMA,NY,518-647-9822,,,

13879896,TORRES,ANGELY,,,9/14/1971,F,823-66-5823,365 PULASKI ST,2C,11206,,,BROOKLYN,NY,860-416-2400,,ATORRES@AMGGT.COM,
13879900,TORRES,WILLIE,,,11/20/1962,M,823-66-5823,4022 67TH ST,B3,11377,,3403220,WOODSIDE,NY,609-300-6827,,,

13370276,BROWNE,MARGY,,,10/30/1970,F,878-05-8637,934 HAVEMEYER AVE,2FL,10473,,,BRONX,NY,518-944-2900,,MBROWNE@AMGGT.COM,
13370282,THOMPSON,GARY,,,5/15/1971,M,878-05-8637,466 MARCY AVE,3B,11206,,1833501,BROOKLYN,NY,929-972-9489,,,

13165522,RIVERA,PAULA,,,9/26/1952,F,880-20-4606,4362 GUNTHER AVE,PH,10466,,,BRONX,NY,848-348-6578,,PRIVERA@AMGGT.COM,
13165527,SEBO,PAUL,B,,4/18/1946,M,880-20-4606,21 JONAS BOULEVARD,,11720,,,CENTEREACH,NY,551-952-5063,,,

14679459,ROSS,ELAINE,,,5/13/1970,F,881-77-8245,751 E 161TH ST,,10456,,,BRONX,NY,203-664-6922,,,
14679461,MOSS,WILLIAM,,,4/7/1936,M,881-77-8245,311 WINTHROP ST,PH,11225,,,BROOKLYN,NY,518-898-6031,,,

14721036,SCHMITT,KATHLEEN,,,2/14/1997,F,854-27-8115,,,,,,,,929-686-9815,,KSCHMITT@AMGGT.COM,
14721037,BABB,FRANK,STEVEN,,2/24/1993,M,854-27-8115,1377 FRANKLIN AVE,5B,10451,,3661459,BRONX,NY,929-464-3078,,,

14154686,KOWALEWSKI,JOANNA,,,2/11/1949,F,847-20-5414,629 WEST 130TH ST,51,10031,,,NEW YORK,NY,732-736-3482,,JKOWALEWSKI@AMGGT.COM,
14154693,LAKE,MICHAEL,STEPHEN,,2/18/1929,M,847-20-5414,32 GRV ST,3F,11211,,,BROOKLYN,NY,862-797-7710,,,

14581197,HALL,MARY,,,8/30/2003,U,838-66-3345,691 FDR DR,10I,10009,,,NEW YORK,NY,973-912-6136,,,
14581202,BROWN,MARK,DAVID,,9/26/1947,M,838-66-3345,9060 179TH PL,C-4,11432,,,JAMAICA,NY,570-369-4148,,,

13454578,JOHNSON,MICHELE,,,4/10/1962,F,863-42-3287,1220 NELSON AVE,2FL,10454,,,BRONX,NY,917-189-9287,,,
13454580,JOHNSON,JOSEPH,,,1/24/1948,M,863-42-3287,286 SOUTH ST APT 18 C,18 C,10002,,,NEW YORK,NY,929-303-1873,,,

14274926,MACDONALD,,,,10/3/1965,F,831-06-3830,970 PROSPECT AVE,,10459,,3972650,BRONX,NY,610-734-3667,,,
14274927,MCDONALD,TRENT,,,9/9/1930,M,831-06-3830,3450 KINGS COLEGE,1C,10467,,974146,BRONX,NY,631-883-6464,,,

12695238,MIOCIC,JULIA,,,7/10/1941,,846-46-5973,504 EAST 12 ST,5,10009,,1145556,NEW YORK,NY,917-197-3662,,,
12695244,LINCOLN,KEISHAN,WARREN,,7/13/1941,M,846-46-5973,1626 PARK AVE,5F,10029,,3386945,NEW YORK,NY,848-959-7548,,,

15075689,HILL,BETTY,,,7/30/1925,F,829-67-2259,2115 HUGES AVE,26,10457,,,BRONX,NY,845-467-3343,,BHILL@AMGGT.COM,
15075692,HALL,CHARLES,,,3/10/1940,M,829-67-2259,55 GOODWIN PL,1R,11206,,3122017,BROOKLYN,NY,908-723-5560,,,

12766476,JACKSON,LEEANN,,,9/17/1938,F,848-56-3375,850 COLUMBUS AVE,4G,10025,,,NEW YORK,NY,718-955-7549,,LJACKSON@AMGGT.COM,
12766478,JACKSON,GARY,,,8/12/2004,M,848-56-3375,647 BLYDENBERGH ROAD,,11788,,,HAUPPAUGE,NY,551-595-6905,,,

13489564,,DEYSI,,,10/10/1937,F,874-36-1237,11711 141 ST,PH,11436,,,JAMAICA,NY,551-330-9679,,D@AMGGT.COM,
13489566,,JEFFREY,ROBERT,,10/30/1927,M,874-36-1237,1223 BUSHWICK AVE,3-D,11221,,,BROOKLYN,NY,484-648-5783,,,

13454547,JOHNSON,ARIELLE,,,6/26/1945,F,846-36-1750,266 BEDFORD PARK BLVD,6F,10458,,2760480,BRONX,NY,,,,
13454551,JOHNSON,TREY,JOREL,,3/11/1973,M,846-36-1750,4202 KISSENA BLVD,60,11355,,1052788,FLUSHING,NY,201-875-9480,,,

14091747,MASON,OLIVE,G,,9/16/1992,F,817-37-6064,183 GRV ST,1,11206,,,BROOKLYN,NY,516-862-6100,,OMASON@AMGGT.COM,
