EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS
15489090,GREY,DENISE,,,9/29/1961,F,866-91-7415,235 E 40TH STREET,27A,10016,,4885448,NEW YORK,NY,718-350-4199,718-350-4199,DGREY@AMGGT.COM,DENECE DIDONATO
15750601,DIDONATO,DENISE,,,9/29/1961,F,866-91-7413,235 E 40 STREET,27A,10016,,4885460,NEW YORK,NY,848-477-9974,203-928-3386^^848-477-9974,,DENISE DIDONATO

15448453,MANNHAUPT,KHLOE,,,10/4/1944,F,,9417 51ST STREET,BSMT,11368,,4850149,CORONA,NY,973-835-7136,973-835-7136,KMANNHAUPT@AMGGT.COM,CLO MANNHAUPT
15792672,MANNHAUPT,CHLOE,,,10/4/1944,F,,9417 51ST AVENUE,BSMT,11368,,4850129,CORONA,NY,929-356-2808,929-356-2808,,CHLOE MANNHAUPT

15800180,COLVILLE,ROSARIO,,,9/16/1978,F,817-35-4261,1309 HARROD AVENUE,2F,10472,,4866717,BRONX,NY,631-645-5770,631-645-5770,,ROSARIO SUZAN COLVILLE
15907038,CPLVILLE,ROSARIO,SUZAN,,9/15/1978,F,871-35-4261,1309 HARROT AVENUE,2F,10472,,4866711,BRONX,NY,484-836-5686,484-836-5686,,

15725116,SILVA,ABIGAIL,,,5/3/1946,F,843-90-8287,3565 BIVONA STREET,14B,10475,,4885802,BRONX,NY,,,,ABIGAIL SILVA
16010090,SILVA,ABIGAIL,,,5/3/1969,F,845-90-8287,3555 BIVONA STREET,14 B,10475,,4885808,BRONX,NY,860-186-6860,860-186-6860,,ABBE SILVA

15628462,WALENTYNOOWICZ,CARLOS,,JR,2/8/1982,M,871-39-5344,3145 ROCHAMBEU AVENUE,1B,10467,,4882136,BRONX,NY,518-640-2587,518-640-2587,CWALENTYNOOWICZ@AMGGT.COM,CARLITO HIRST
15989175,HIRST,CARLOS,,,2/8/1982,M,871-39-5346,3145 ROCHAMBEAU,1B,10467,,4882119,BRONX,NY,484-137-4622,484-137-4622,,CARLOS HIRST

15412549,RHAMATZADA,SULIMON,,,3/18/2007,M,879-86-0724,155 RIDGE STREET,3K,10002,,4760327,NEW YORK,NY,203-871-7518,,SRHAMATZADA@AMGGT.COM,
15437308,RHANATZADA,SULIMON,,,3/18/2007,M,879-86-0722,155 RICH STREET,3K,10002,,4760317,NEW YORK,NY,203-232-5172,,,

15564595,LQEA,POSALA,RICARDO,,12/26/1977,M,877-45-4302,200 WEST 143 STREET,17D,10030,,1059181,NEW YORK,NY,845-807-4984,,,
15615531,LARA,POSALA,RICARDO,,12/26/1977,M,877-45-5302,200 WEST 143RD STREET,17D,10030,,1059152,NEW YORK,NY,,,,

15738015,CUNCOTTA,LYNN,,,8/7/1997,F,871-94-2278,700 WESTCHESTER AVENUE,6D,10455,,4790884,BRONX,NY,347-502-3983,,,
15889331,CINCOTTA,LYNN,,,8/7/1997,F,871-94-2275,700 WESTCHESTER AVENUE,6D,10455,,4790882,BRONX,NY,631-420-8581,,,

15685927,CHACON,SOFIA,YU,,12/12/1997,F,859-58-8921,2875 BUHRE AVENUE,PH,10461,,4759453,BRONX,NY,570-591-4629,,,
15876681,COLEMAN,SOFIA,Y,,12/12/1997,F,859-58-8924,2875 BUHRE A,PH,10461,,4759451,BRONX,NY,934-764-7027,,,

15831250,COOK,JAMES,QNENTIN,,12/19/1961,M,830-38-0794,1950 ANDREWS AVENUE,6A3,10453,,4798004,BRONX,NY,959-939-6845,,,
15839818,RILEY,JAMES,QUENTIN,,12/19/1961,M,830-38-0764,1950 ANDREWS AVENUE,6A3,10453,,4798010,BRONX,NY,845-334-2914,,JRILEY@AMGGT.COM,

15440995,PARADISO,CHRIS,L,,11/21/1956,M,889-62-5509,290 STONE AVENUE,5E,11212,,4827964,BROOKLYN,NY,860-833-8929,,CPARADISO@AMGGT.COM,
15886739,PARADISO,CHRIS,L,,11/21/1946,M,,290 STONE AVENUE,5E,11212,,4827950,BROOKLYN,NY,551-334-9001,,,

15780163,BOYD,RCGER,CHRISTOPPER,,12/30/2008,M,818-12-6981,131 AVENUE T,1FLR,11223,,4754352,BROOKLYN,NY,212-559-3507,,,
16000925,MAXEY,ROGER,CHRISTOPHER,,12/30/2008,M,818-12-6989,131 AVENUE T,1FLR,11223,,4754355,BROOKLYN,NY,862-207-7046,,RMAXEY@AMGGT.COM,

15451655,CASIANO,CINDY,,,12/23/1962,F,895-64-4020,129 TERRACE AVENUE,1F,6516,,1065103,WEST HAVEN,CT,917-302-6028,917-302-6028,,
15541912,CQSIANO,CINDY,,,11/23/1962,F,875-64-4020,129 TERRACE AVENUE,1FL,6516,,1065148,WEST HAVEN,CT,862-682-5683,862-682-5683,,

15416625,BISSETT,VIVIAN,TERI,,12/9/1970,F,,603 MORRIS AVENUE,2E,10451,,4809112,BRONX,NY,551-256-4952,,,
15467412,BISSETT,VIVIAN,TERI,,11/9/1970,F,881-21-2672,603 MORRIS AVENUE,2E,10451,TWIGG,4809111,BRONX,NY,934-838-9901,,VBISSETT@AMGGT.COM,

15613844,GABRIELSON,KELVIN,,,12/17/1921,M,848-30-8560,330 E 38TH STREET,51K,10016,,4818770,NEW YORK,NY,570-511-8633,,,
15797341,GABRIELSON,KELVIN,WILLIAM,,12/18/1921,M,848-32-8560,330 E38TH STREET,51K,10016,ALEXANDER,4818761,NEW YORK,NY,570-104-9715,,KGABRIELSON@AMGGT.COM,

15904629,HILL,LOMA,SUSAN,,5/2/1953,F,830-37-3968,463 WEST STREET,358G,10014,,4769527,NEW YORK,NY,203-465-4468,,,
15953766,BUNCH,LOMA,SUSAN,,5/2/1953,F,813-36-8932,463 WEST STREET,358G,10014,,4769532,NEW YORK,NY,551-857-9749,,,

15844914,COLLINS,ZAEDYNN,,,8/21/1938,F,889-30-7630,1905 HUNT AVENUE,1A,10462,,4876288,BRONX,NY,267-884-9393,267-884-9393,,
15917959,SEIDENSTEIN,ZAEDYNN,,,8/21/1938,F,889-30-7632,1905 HUNT AVENUE,1A,10462,,4876271,BRONX,NY,917-783-9952,917-783-9952,,ZAEDYNN SEIDENSTEIN

15515104,FORTNER,LAWRENCE,LARRY,,12/9/1989,M,831-81-0430,411 EAST 118TH STREET,21,10035,,4815450,NEW YORK,NY,934-771-1328,,,
15955375,FORTNER,LAWRENCE,LARRY,,6/9/1989,M,,411 EAST 118TH STREET,21,10035,,4815467,NEW YORK,NY,862-903-1480,,,

15626622,STANLEY,T,PATEICK,,6/23/1966,M,803-51-9637,29 MOORE STREET,22 S,11206,,4797868,BROOKLYN,NY,908-792-5394,,,
15661124,ROE,T,PATRICK,,6/23/1966,M,803-51-9635,29 MOORE STREET,22S,11206,,4797872,BROOKLYN,NY,973-218-5267,,,

15449791,CISNEROS,SUDIE,VELMA,,12/21/1930,F,,153 35 75TH AVENUE,2F,11367,,4803956,FLUSHING,NY,973-655-4688,,,
15635521,CISNEROS,SUDIE,VELMA,,12/21/1940,F,887-19-6444,15335 75 AVENUE,2F,11367,,4803974,FLUSHING,NY,631-887-8837,,,

15536498,LEE,SERENITY,,,11/19/1938,F,882-66-9020,1240 ROGERS AVENUE,1,11226,,1131040,BROOKLYN,NY,212-155-5320,,,
15626321,LEE,SERENITY,B,,11/19/1948,F,882-66-9620,1240 ROGERS AVENUE,1,11226,,1131154,BROOKLYN,NY,959-414-5351,,SLEE@AMGGT.COM,

15662214,PINICK,MATTHEW,DAVID,,5/26/1956,M,828-38-4963,681 COURTLANDT AVENUE,12D,10451,,4808156,BRONX,NY,267-598-1454,,MPINICK@AMGGT.COM,
15683859,PINICK,MARTHEW,,,5/25/1956,M,838-38-4963,681 COURTLANDT AVENUE,12D,10451,,4808169,BRONX,NY,959-153-7710,,,

15448741,DIBENEDETTO,EILEEN,,,8/21/1964,F,817-49-4091,902 EAGLE AVENUE,4 E,10456,,4791832,BRONX,NY,973-814-2622,,,
15652859,DIBENEDETTO,EILEEN,,,8/22/1964,F,817-49-4097,902 EAGLE AVENUE,4 E,10456,,4791818,BRONX,NY,610-478-3224,,,

15557752,WEISSMANDL,ESTHER,,,7/2/1998,F,844-60-7064,4514 42 STREET,3D,11104,,4794275,SUNNYSIDE,NY,929-430-7700,,EWEISSMANDL@AMGGT.COM,
15987757,WRISSMANDL,ESTHER,,,7/2/1998,F,844-60-8046,4514 42ND STREET,3D,11104,,4794255,SUNNYSIDE,NY,959-544-9342,,,

15528725,SCHWARTZ,EVA,TE,,12/11/2016,F,,1270 GERARD AVENUE,3D,10452,,4806509,BRONX,NY,201-957-4630,,ESCHWARTZ@AMGGT.COM,
15900873,SCHWARTZ,EVA,T,,12/11/2013,F,,1270 GERARD AVENUE,3D,10452,,4806506,BRONX,NY,860-493-2863,,,

15473885,SIMPSON,ROSS,,,12/16/1943,M,888-31-3140,1 TENNIS COURTS,4B,11226,DANIN,4752986,BROOKLYN,NY,609-312-1771,,RSIMPSON@AMGGT.COM,
15771638,SIMOSON,ROSS,JEFF,,12/16/1943,M,888-31-3190,113 TENNIS COURTS,4B,11226,,4752968,BROOKLYN,NY,551-911-7494,,,

15895849,VANOSTRAND,CATHERINE,J,,11/21/1986,F,879-21-5898,400 BROOK AVENUE,3G,10454,,4791866,BRONX,NY,609-898-5972,,,
16005413,VANOSTRAND,CATHERINE,,,11/21/1996,F,879-21-5690,400 BURKE AVENUE,3G,10454,,4791872,BRONX,NY,609-104-9295,,,

15406104,SANDOVAL,IANDRA,ALICIA,,11/9/1933,F,866-66-8217,2738 MICKLE AVENUE,PH,10469,,4808799,BRONX,NY,518-544-6456,,,
15903578,SANDOVAL,SANDRA,ALICIA,,11/8/1933,F,,2738 MICKLE AVENUE,PH,10469,,4808818,BRONX,NY,516-575-6135,,SSANDOVAL@AMGGT.COM,

15456345,HUME,XARIAN,N,,11/19/2014,F,851-02-7185,1815 MONROE AVENUE,5F,10457,,4777338,BRONX,NY,570-775-6156,,,
16004265,HUME,DARIAN,M,,11/19/2014,F,851-02-7189,1815 MONROE AVENUE,5F,10457,,4777350,BRONX,NY,201-280-4105,,,

15420497,LOMAX,ROBBRT,,,12/22/1935,M,891-24-3436,10240 43RD STREET,1,11368,,4766720,FLUSHING,NY,929-611-3210,,,
15691070,LOMAX,ROBERT,THOMAS,,12/22/1935,M,891-44-3436,10240 43 STREET,1,11368,,4766726,FLUSHING,NY,718-603-5347,,,

15718462,ENTEL,ARLYN,S,,5/28/1996,F,,1536 BENSON STREET,1,10461,,1127598,BRONX,NY,609-470-1782,,,
15954084,ENTEL,REILYN,S,,5/28/1996,F,,1536 BENSON STREET,1,10461,,1127457,BRONX,NY,934-877-3519,,RENTEL@AMGGT.COM,

15432398,HOUSTON,JOSEPHINE,KERRIE,,12/17/2007,F,896-70-9783,856 GREENE AVENUE,1R,11221,,4756491,BROOKLYN,NY,917-529-3096,,JHOUSTON@AMGGT.COM,
15663437,JENKINS,JOSEPHINE,KVRRIE,,12/17/2007,F,896-70-9788,856 GREENE AVENUE,1R,11221,,4756483,BROOKLYN,NY,860-758-7421,,,

15849477,MADLAY,FRANCISCO,JPFFREY,,12/24/1991,M,805-59-1861,8268 164 STREET,,11432,,4790022,JAMAICA,NY,203-749-7822,,,
16000088,MACLAY,FRANCISCO,JEFFREY,,12/24/1991,M,805-59-1860,82 68 164 STREET,,11432,,4790042,JAMAICA,NY,929-226-4553,,,ANDRE BOGLE

15757055,PRKEV,ISAAC,,,12/29/1969,M,819-51-4311,368 8TH AVENUE,4,10001,,4812842,NEW YORK,NY,732-855-9706,,,
15800363,PRIEV,ISAAC,,,12/29/1969,M,819-51-4316,368 8TH AVENUE,4,10001,,4812860,NEW YORK,NY,862-134-5076,,,

15409014,HICKS,MARK,JEFFREY,,12/21/1997,M,895-25-4139,1290 GRAND CONCOURSE,4B,10456,,4888612,BRONX,NY,917-518-9547,917-518-9547,,
15429502,HICKS,ROBERT,JOHN,,12/21/1997,M,895-25-4134,1290 GRAND CONCOURSE,4B,10456,,4888607,BRONX,NY,610-121-1746,610-121-1746,,ROBERT JOHN HICKS

15375461,SUDAKOV,HENRY,,,12/8/1981,M,865-56-8935,36 KENILWORTH PLACE,1A,11210,,4814121,BROOKLYN,NY,934-982-6279,,,
15698879,SUDBKOV,HENRY,,,12/9/1981,M,865-56-8436,36 KENILWORTH PLACE,1A,11210,,4814112,BROOKLYN,NY,516-737-8429,,,

15512993,HERNANDES,MICHAEL,JOHN,,2/24/1964,M,,312 DELANCEY STREET,5 B,10002,,4751124,NEW YORK,NY,934-495-9953,,MHERNANDES@AMGGT.COM,
15935507,HERNANDES,MICHAEL,JOHN,,2/3/1970,M,889-37-4868,312 DELANCEY STREET,5B,10002,,4751114,NEW YORK,NY,631-814-9523,,,

15603423,SEBA,ERIC,JOSHUA,,4/23/1955,M,849-66-4215,9023 198 STREET,1,11423,,4801528,HOLLIS,NY,203-580-2938,,ESEBA@AMGGT.COM,
15797138,SSBA,ERIC,JOSHUA,,4/23/1965,M,849-66-4216,SEE 3162919,1,11423,,4801511,HOLLIS,NY,959-696-3761,,,

15786508,BOGGS,AMANDA,,,10/28/1924,F,891-51-5599,2839 BAINBRIDGE AVENUE,2E,10458,,4845857,BRONX,NY,609-889-5518,609-889-5518,ABOGGS@AMGGT.COM,AMADA BYRNES
16023962,BYRNES,AMANDA,,,10/28/1924,F,891-53-5599,1357 WASHINGTON AVENUE,2A,10456,,4845872,BRONX,NY,267-990-7952,917-929-5023,,AMANDA BYRNES

15393793,SOBEL,ZACHARY,ALAN,,10/24/1977,M,812-92-7874,3178 BAYVIEW AVENUE,2E,11224,,4810632,BROOKLYN,NY,551-991-9904,,,
15548225,SOBEL,ZACHARY,ALAN,,9/24/1957,M,,3178 BAYVIEW AVENUE,2 E,11224,,4810613,BROOKLYN,NY,551-852-2765,,ZSOBEL@AMGGT.COM,

15739029,HYATT,MAXINE,M,,11/29/1992,F,867-57-3626,250 CLARKSON AVENUE,211,11226,,4775319,BROOKLYN,NY,917-450-8295,,MHYATT@AMGGT.COM,
15781775,NELSON,MAXINE,M,,11/29/1992,F,867-57-3628,250 CLARKSON AVENUE,211,11226,,4775299,BKLYN,NY,267-119-3809,,,

15669857,READE,EQMA,,,6/3/1987,F,894-34-5304,70 ROCKAWAY PARKWAY,D8,11212,,4812993,BROOKLYN,NY,518-913-2515,,,
15766089,READE,EMMA,,,6/3/1977,F,894-34-5306,70 ROCKAWAY PARKWAY,D8,11212,,4812973,BROOKLYN,NY,973-558-3037,,,

15387702,WAGNER,MARK,,,10/5/2000,M,870-26-6624,110 EAST 129THST,3J,10035,,4786701,NEW YORK,NY,516-279-6009,,,
15883463,WAGNER,MARK,DAVID,,12/15/2000,M,870-26-5662,110 EAST 129TH STREET,3J,10035,,4786710,NEW YORK,NY,934-721-6681,,,

15821910,MOORE,KAITLYN,,,12/29/1970,F,876-63-9028,10213 JAMAICA AVENUE,PH,11432,,4877104,JAMAICA,NY,848-778-8463,848-778-8463,KMOORE@AMGGT.COM,CAITLIN HUMMERSPICER
15970314,HUMMERSPICER,KAITLYN,,,12/29/1970,F,,10213 JAMAICA AVENUE,PH,11432,,4877121,JAMAICA,NY,934-527-8255,934-527-8255,,KAITLYN HUMMERSPICER

15685601,HEATH,JACOB,,,12/13/1944,M,876-81-5249,1120 ELDER AVENUE,1F,10472,,4816396,BRONX,NY,631-596-5235,,,
15964407,HEATH,JACOB,HENRY,,12/13/1954,M,876-85-5049,1120 ELDER AVENUE,1F,10472,,4816405,BRONX,NY,973-652-8544,,,

15748646,BOWES,VEQMA,YESSIE,,6/27/1941,,866-41-0712,2044 STRAUSS STREET,1R,11212,,4764936,BROOKLYN,NY,631-898-1963,,,
15781785,BOWES,VELMA,JESSIE,,6/27/1941,F,866-41-0716,2044 STRASS STREET,1R,11212,ELEY,4764932,BROOKLYN,NY,212-220-2413,,VBOWES@AMGGT.COM,

15407184,CREASON,TERESA,,,5/15/1971,F,,14 METROPOLITAN OVAL,4D,10462,,4874585,BRONX,NY,551-897-2745,551-897-2745,,TERRESSA ZIMMARDI
15728017,ZIMMARDI,TERESA,,,5/15/1971,F,862-73-1374,14 METROPOLITAN OVAL,4D,10462,,4874573,BRONX,NY,845-731-4257,845-731-4257,,TERESA ZIMMARDI

15583569,WAGNER,MOSES,,,5/11/1949,M,863-40-6291,1416 CROSBY AVENUE,1,10461,,4882351,BRONX,NY,201-517-6798,347-555-4272^^201-517-6798,,MOSES WAGNER
15680726,DRAHER,MOSES,,II,5/11/1949,M,863-40-6297,1416 CROSBY AVENUE,PH,10461,,4882348,BRONX,NY,203-384-6923,203-384-6923,,MAOIS WAGNER

15377887,JACKSON,JOSHUA,CLAUDE,,12/11/1941,M,,1167 STANLEY AVENUE 2G,2G,11208,,4812216,BROOKLYN,NY,929-535-1715,,,
15493861,JACKSON,JOSHUA,CLAUDE,,12/1/1945,M,897-01-7869,1167 STANELY AVENUE,2G,11208,,4812232,BROOKLYN,NY,973-268-5244,,JJACKSON@AMGGT.COM,

15580920,WOOD,HEEJUNG,FLOSSIE,,12/22/2000,F,894-76-8531,410 GRAND STREET,9B,10002,,4875975,NEW YORK,NY,631-347-6853,631-347-6853,HWOOD@AMGGT.COM,
15907143,WOOD,HWASO,,,12/22/2000,F,894-76-8538,410 GRAND STREET,9B,10002,,4875974,NEW YORK,NY,973-829-3498,973-829-3498,,HWASO FLOSSIE WOOD

15443464,FELDER,BRADLEY,,II,4/2/1993,M,891-42-2835,230 WEST 111TH STREET,5 C,10026,,4875169,NEW YORK,NY,212-182-8290,212-182-8290,,
15768583,FELDER,CHRIS,J,,4/2/1993,M,891-62-2835,230 WEST 111TH STREET,5 C,10026,,4875149,NEW YORK,NY,917-499-4894,917-499-4894,,

15845145,MARTIN,RODNEY,CHRISTSPHER,,5/25/1932,M,809-91-9819,5839 71 STREET,1F,11378,,4800982,MASPETH,NY,848-128-9211,,,
15888917,MARTIN,RODNEY,CHRISTOPHER,,12/25/1932,M,,5839 71 STREET,1FL,11378,,4800975,MASPETH,NY,908-789-2414,,RMARTIN@AMGGT.COM,

15418633,ORTH,TRUDY,,,7/29/2007,F,891-12-3781,3558 65TH STREET,2I,11377,,1045321,WOODSIDE,NY,570-857-1157,,TORTH@AMGGT.COM,
15891893,ORTH,TWUDY,PAT,,7/29/2007,F,891-12-3718,3558 65TH STREET,2I,11377,,1045013,WOODSIDE,NY,201-942-8331,,,

15457300,RODRIGUEZ,TRENTON,JBFF,,10/22/1961,M,868-38-2295,950 WOODYCREST AVENUE,20 A,10452,,4809221,BRONX,NY,570-836-6660,,,
15749673,RODRIGUEZ,TRENTON,JEFF,,12/7/1950,M,868-38-2294,950 WOODYCREST AVENUE,15A,10452,,4809217,BRONX,NY,516-394-4625,,TRODRIGUEZ@AMGGT.COM,

15742780,BORYSEWICZ,AUDREY,CINDY,,12/8/1938,F,867-34-6659,2264 AMSTERDAM AVENUE,4A,10032,,4792582,NEW YORK,NY,267-748-6331,,,
15983901,BOEYSEWICZ,AUDREY,,,12/8/1928,F,867-32-6652,2264 AMSTERDAM AVENUE,4A,10032,,4792577,NEW YORK,NY,518-839-3991,,,

15526941,BOJANG,BDA,,,12/17/1992,F,826-05-9385,325 EAST 41ST,709,10017,,4758553,NEW YORK,NY,518-384-5968,,,
15883696,BOJANG,IDA,,,12/17/1992,F,826-05-9388,325 EAST 41 STREET,709,10017,SNOOK,4758562,NEW YORK,NY,551-454-5408,,IBOJANG@AMGGT.COM,

15412387,HERNDON,LISA,ROBIN,,2/4/1973,F,,1609 METROPOLTAN AVENUE,MC,10462,,4812748,BRONX,NY,,,,
